compound_id|flavor_id|flavor_name
3375|7|tomato
3375|44|sweet
3375|68|earthy
3375|95|sulfurous
3375|164|fruit
3376|4|horseradish
3376|14|cheese
3376|21|spicy
3376|59|green
3376|66|mushroom
3376|95|sulfurous
3376|165|garlic
3376|231|sulfur
3379|5|vegetable
3379|11|herbaceous
3379|15|creamy
3379|18|fatty
3379|21|spicy
3379|33|floral
3379|40|chocolate
3379|50|citrus
3379|54|woody
3379|57|meaty
3379|59|green
3379|63|wine_like
3379|67|musty
3379|68|earthy
3379|69|apple
3379|81|fruity
3379|84|pear
3379|98|nutty
3379|140|cocoa
3379|213|pungent
3379|340|bready
3379|593|malty
3380|123|bitter
3380|643|odorless
3381|107|fishy
3381|282|ammonia
3382|141|coffee
3382|165|garlic
3382|200|onion
3382|456|egg
3382|790|sulfury
3383|17|oily
3383|44|sweet
3383|70|apricot
3383|249|wine
3384|81|fruity
3384|135|camphor
3384|156|ether
3384|260|acetone
3384|460|ethereal
3387|71|banana
3387|81|fruity
3387|84|pear
3387|226|solvent
3387|460|ethereal
3389|33|floral
3389|54|woody
3389|72|berry
3391|5|vegetable
3391|11|herbaceous
3391|18|fatty
3391|21|spicy
3391|33|floral
3391|50|citrus
3391|54|woody
3391|57|meaty
3391|59|green
3391|63|wine_like
3391|68|earthy
3391|81|fruity
3391|98|nutty
3391|213|pungent
3391|231|sulfur
3391|790|sulfury
3393|15|creamy
3393|17|oily
3393|18|fatty
3393|39|caramel
3393|44|sweet
3401|44|sweet
3401|112|animal
3401|404|clean
3401|453|dry
3401|622|musk
3407|14|cheese
3407|81|fruity
3407|262|acidic
3407|605|metallic
3407|814|tropical
3408|72|berry
3408|81|fruity
3408|85|pineapple
3408|155|ester
3408|164|fruit
3408|459|estery
3408|612|milk
3409|39|caramel
3409|44|sweet
3409|52|maple
3409|263|acorn
3409|343|brothy
3409|639|nut skin
3416|135|camphor
3416|187|menthol
3416|209|phenol
3417|44|sweet
3417|71|banana
3417|74|cherry
3417|79|jam
3417|81|fruity
3417|414|cooling
3417|460|ethereal
3418|44|sweet
3418|67|musty
3418|81|fruity
3418|460|ethereal
3419|103|minty
3419|260|acetone
3427|21|spicy
3427|362|caramellic
3430|34|rose
3430|59|green
3430|88|raspberry
3430|94|plastic
3430|190|mint
3430|678|plant
3438|131|burnt
3438|133|cabbage
3438|200|onion
3438|410|cooked
3438|597|matches
3438|711|roasted
3478|14|cheese
3478|18|fatty
3478|29|jasmine
3478|39|caramel
3478|42|honey
3478|67|musty
3478|223|sharp
3478|258|acetic
3478|684|powdery
3480|5|vegetable
3480|15|creamy
3480|17|oily
3480|18|fatty
3480|59|green
3480|162|fresh
3480|434|dairy
3480|512|grassy
3481|44|sweet
3481|81|fruity
3481|83|peach
3481|84|pear
3481|85|pineapple
3481|685|powerful
3482|103|minty
3483|18|fatty
3483|33|floral
3483|49|orange
3483|66|mushroom
3483|67|musty
3485|18|fatty
3485|33|floral
3485|49|orange
3485|83|peach
3486|5|vegetable
3486|11|herbaceous
3486|18|fatty
3486|21|spicy
3486|29|jasmine
3486|33|floral
3486|50|citrus
3486|54|woody
3486|57|meaty
3486|59|green
3486|63|wine_like
3486|68|earthy
3486|69|apple
3486|81|fruity
3486|84|pear
3486|98|nutty
3486|551|jasmin
3492|5|vegetable
3492|11|herbaceous
3492|18|fatty
3492|21|spicy
3492|33|floral
3492|50|citrus
3492|54|woody
3492|57|meaty
3492|59|green
3492|63|wine_like
3492|68|earthy
3492|81|fruity
3492|95|sulfurous
3492|98|nutty
3492|133|cabbage
3492|200|onion
3492|214|putrid
3495|59|green
3495|71|banana
3495|81|fruity
3495|85|pineapple
3495|605|metallic
3592|5|vegetable
3592|7|tomato
3592|59|green
3592|95|sulfurous
3592|133|cabbage
3592|166|gasoline
3592|200|onion
3592|231|sulfur
3592|695|radish
3592|790|sulfury
3592|792|sweet corn
3592|852|wild
3595|165|garlic
3595|200|onion
3840|59|green
3840|250|wood
3844|8|caraway
3877|172|herb
3877|245|warm
3877|531|herbal
3896|531|herbal
3905|44|sweet
3905|51|cedar
3905|54|woody
3905|162|fresh
3909|283|ammoniacal
3969|123|bitter
3995|44|sweet
3995|210|pine
3995|317|bergamot
3995|531|herbal
4003|103|minty
4003|162|fresh
4003|190|mint
4344|156|ether
4344|260|acetone
4344|460|ethereal
4396|59|green
4396|167|grass
4396|512|grassy
4400|123|bitter
4400|232|sweat
4487|123|bitter
4515|139|chemical
4515|854|winey
4531|54|woody
4535|50|citrus
4535|59|green
4613|213|pungent
4622|58|leafy
4622|59|green
4622|81|fruity
4622|685|powerful
4726|114|alkane
4726|848|waxy
4727|114|alkane
4728|114|alkane
4728|848|waxy
4729|114|alkane
4729|848|waxy
4730|114|alkane
4732|114|alkane
4732|610|mild
4732|848|waxy
4734|114|alkane
4734|848|waxy
4817|33|floral
4817|81|fruity
4817|380|chamomile
4833|50|citrus
4833|81|fruity
4833|164|fruit
4834|21|spicy
4834|34|rose
4834|81|fruity
4834|249|wine
4903|123|bitter
4978|97|hazelnut
4978|98|nutty
4983|114|alkane
5026|50|citrus
5026|162|fresh
5303|21|spicy
5303|54|woody
5303|105|medicinal
5303|245|warm
5305|18|fatty
5305|21|spicy
5305|157|fat
5305|229|spice
5327|172|herb
5380|44|sweet
5380|114|alkane
5380|460|ethereal
5391|172|herb
5583|123|bitter
5721|172|herb
5721|531|herbal
5768|107|fishy
5768|283|ammoniacal
5806|34|rose
5806|44|sweet
5806|54|woody
5806|479|fir needle
5806|600|medical
5816|94|plastic
5817|94|plastic
5820|25|geranium
5825|829|vanillin
5872|123|bitter
5891|114|alkane
5892|123|bitter
6162|531|herbal
6181|210|pine
6186|172|herb
6186|531|herbal
6270|67|musty
6368|44|sweet
6368|54|woody
6368|59|green
6368|250|wood
6579|54|woody
6579|250|wood
6720|135|camphor
6726|95|sulfurous
6726|131|burnt
6726|231|sulfur
6737|135|camphor
6785|123|bitter
6900|172|herb
6900|229|spice
6933|123|bitter
6954|229|spice
7193|289|anisic
7360|123|bitter
7634|190|mint
7641|1|celery
7641|17|oily
7641|54|woody
7641|157|fat
7641|531|herbal
7641|551|jasmin
7820|68|earthy
7820|135|camphor
7820|663|patchouli
7820|684|powdery
7822|54|woody
7822|250|wood
7857|59|green
7857|165|garlic
7857|200|onion
8044|57|meaty
8044|95|sulfurous
8044|310|beefy
8046|59|green
8046|68|earthy
8046|131|burnt
8046|200|onion
8046|790|sulfury
8047|273|alliaceous
8047|711|roasted
8048|95|sulfurous
8048|107|fishy
8048|165|garlic
8048|200|onion
8048|226|solvent
8048|693|pyridine
8049|18|fatty
8049|50|citrus
8049|59|green
8049|157|fat
8049|162|fresh
8049|215|rancid
8049|271|aldehydic
8049|531|herbal
8049|656|ozone
8049|853|wine-lee
8050|13|butter
8050|14|cheese
8050|17|oily
8052|14|cheese
8052|19|sour
8052|215|rancid
8052|232|sweat
8052|381|cheesy
8053|33|floral
8053|44|sweet
8053|59|green
8053|72|berry
8053|164|fruit
8053|202|orris
8053|848|waxy
8054|35|violet
8054|44|sweet
8054|54|woody
8054|58|leafy
8054|59|green
8054|67|musty
8054|75|coconut
8054|89|strawberry
8054|139|chemical
8054|531|herbal
8054|669|peony
8055|54|woody
8055|59|green
8055|64|rum
8055|70|apricot
8055|84|pear
8055|162|fresh
8055|164|fruit
8055|709|ripe
8056|21|spicy
8056|41|cinnamon
8056|44|sweet
8056|54|woody
8056|75|coconut
8056|81|fruity
8056|225|soap
8056|531|herbal
8057|123|bitter
8057|172|herb
8057|531|herbal
8057|685|powerful
8059|18|fatty
8059|59|green
8059|81|fruity
8059|685|powerful
8060|14|cheese
8060|44|sweet
8060|81|fruity
8060|85|pineapple
8060|89|strawberry
8060|99|peanut
8060|142|cognac
8061|5|vegetable
8061|18|fatty
8061|59|green
8061|96|almond
8061|157|fat
8061|162|fresh
8061|213|pungent
8061|225|soap
8062|15|creamy
8062|17|oily
8062|18|fatty
8062|59|green
8062|122|biscuit
8062|149|cream
8062|434|dairy
8062|613|milky
8063|59|green
8063|81|fruity
8063|156|ether
8063|512|grassy
8065|8|caraway
8065|59|green
8065|512|grassy
8067|460|ethereal
8069|18|fatty
8069|58|leafy
8069|59|green
8069|81|fruity
8069|157|fat
8069|162|fresh
8069|167|grass
8069|233|tallow
8069|271|aldehydic
8069|791|sweaty
8071|13|butter
8071|15|creamy
8071|17|oily
8071|18|fatty
8071|39|caramel
8071|44|sweet
8071|81|fruity
8071|453|dry
8071|675|phenolic
8072|39|caramel
8072|96|almond
8072|98|nutty
8072|350|buttery
8072|807|toasted
8073|44|sweet
8073|59|green
8073|81|fruity
8073|160|flower
8073|199|oil
8073|216|resin
8073|269|alcoholic
8073|460|ethereal
8073|497|fusel
8074|93|alcohol
8074|105|medicinal
8074|156|ether
8074|269|alcoholic
8076|20|coumarin
8076|44|sweet
8076|75|coconut
8076|102|tobacco
8076|531|herbal
8078|44|sweet
8078|531|herbal
8080|156|ether
8080|460|ethereal
8081|44|sweet
8081|64|rum
8081|77|grape
8081|81|fruity
8081|156|ether
8081|848|waxy
8082|5|vegetable
8082|44|sweet
8082|58|leafy
8082|59|green
8082|69|apple
8082|81|fruity
8082|86|plum
8082|96|almond
8082|157|fat
8082|215|rancid
8083|18|fatty
8083|59|green
8083|69|apple
8083|71|banana
8083|271|aldehydic
8083|381|cheesy
8084|7|tomato
8084|48|melon
8084|58|leafy
8084|59|green
8084|69|apple
8084|782|stem
8085|59|green
8085|69|apple
8085|81|fruity
8085|632|natural
8086|18|fatty
8086|59|green
8086|69|apple
8086|81|fruity
8086|176|leaf
8086|512|grassy
8086|850|weedy
8087|44|sweet
8087|81|fruity
8087|157|fat
8087|195|must
8087|245|warm
8087|531|herbal
8087|685|powerful
8088|18|fatty
8088|59|green
8088|68|earthy
8088|81|fruity
8088|85|pineapple
8091|58|leafy
8091|59|green
8091|81|fruity
8091|100|walnut
8091|162|fresh
8091|176|leaf
8091|824|unripe banana
8092|5|vegetable
8092|17|oily
8092|59|green
8092|162|fresh
8092|167|grass
8092|430|cut grass
8092|484|foliage
8092|531|herbal
8093|7|tomato
8093|59|green
8093|67|musty
8093|531|herbal
8093|605|metallic
8094|59|green
8094|64|rum
8094|460|ethereal
8096|44|sweet
8096|68|earthy
8096|770|slightly fruity
8099|38|butterscotch
8099|44|sweet
8099|67|musty
8099|141|coffee
8099|181|malt
8099|508|grain
8101|50|citrus
8101|77|grape
8101|81|fruity
8101|85|pineapple
8101|108|smoky
8101|162|fresh
8104|39|caramel
8104|52|maple
8104|108|smoky
8104|595|maple syrup
8106|59|green
8106|164|fruit
8106|785|strong
8108|15|creamy
8108|20|coumarin
8108|44|sweet
8108|75|coconut
8108|613|milky
8109|44|sweet
8109|197|nut
8109|213|pungent
8109|350|buttery
8111|172|herb
8111|241|truffle
8111|531|herbal
8113|19|sour
8113|133|cabbage
8113|695|radish
8119|81|fruity
8120|57|meaty
8120|95|sulfurous
8120|127|box tree
8120|322|blackcurrant
8120|372|cat-urine
8121|57|meaty
8121|95|sulfurous
8121|711|roasted
8125|269|alcoholic
8126|44|sweet
8126|81|fruity
8126|123|bitter
8126|156|ether
8128|67|musty
8128|96|almond
8128|98|nutty
8128|140|cocoa
8128|141|coffee
8131|181|malt
8132|65|whiskey
8132|71|banana
8132|81|fruity
8132|131|burnt
8132|181|malt
8132|199|oil
8132|269|alcoholic
8132|497|fusel
8133|44|sweet
8133|71|banana
8133|81|fruity
8133|123|bitter
8133|226|solvent
8134|59|green
8134|81|fruity
8134|98|nutty
8134|164|fruit
8134|213|pungent
8134|289|anisic
8134|460|ethereal
8135|44|sweet
8135|74|cherry
8135|81|fruity
8135|96|almond
8135|98|nutty
8135|213|pungent
8135|344|brown
8136|14|cheese
8136|19|sour
8136|89|strawberry
8136|213|pungent
8136|232|sweat
8136|252|acid
8136|721|roquefort cheese
8137|95|sulfurous
8137|116|amine
8137|200|onion
8137|224|smoke
8137|569|leek
8140|81|fruity
8148|103|minty
8148|207|peppermint
8150|103|minty
8150|105|medicinal
8150|135|camphor
8151|67|musty
8151|112|animal
8152|39|caramel
8152|74|cherry
8152|197|nut
8152|675|phenolic
8154|39|caramel
8154|44|sweet
8154|52|maple
8154|54|woody
8154|141|coffee
8154|788|sugar
8157|18|fatty
8157|44|sweet
8157|81|fruity
8162|14|cheese
8162|44|sweet
8162|72|berry
8164|5|vegetable
8164|59|green
8164|484|foliage
8164|850|weedy
8170|15|creamy
8170|18|fatty
8170|67|musty
8170|94|plastic
8170|106|mossy
8170|434|dairy
8170|612|milk
8170|848|waxy
8172|44|sweet
8172|460|ethereal
8173|15|creamy
8173|18|fatty
8173|44|sweet
8173|81|fruity
8173|350|buttery
8174|59|green
8174|81|fruity
8174|140|cocoa
8174|142|cognac
8174|249|wine
8174|497|fusel
8175|59|green
8175|81|fruity
8175|223|sharp
8175|226|solvent
8175|229|spice
8175|434|dairy
8175|531|herbal
8176|54|woody
8176|79|jam
8176|81|fruity
8176|89|strawberry
8176|252|acid
8176|453|dry
8176|791|sweaty
8177|18|fatty
8177|81|fruity
8177|320|black tea
8178|76|cranberry
8178|97|hazelnut
8179|5|vegetable
8179|44|sweet
8179|68|earthy
8179|139|chemical
8179|213|pungent
8179|266|acrylic
8180|5|vegetable
8180|213|pungent
8180|266|acrylic
8181|54|woody
8181|162|fresh
8181|229|spice
8181|531|herbal
8181|551|jasmin
8181|625|myrrh
8181|653|outdoor
8182|21|spicy
8182|41|cinnamon
8182|44|sweet
8182|368|cassia
8183|72|berry
8183|81|fruity
8183|135|camphor
8185|1|celery
8185|15|creamy
8185|33|floral
8185|59|green
8185|531|herbal
8187|44|sweet
8187|54|woody
8187|229|spice
8188|17|oily
8188|33|floral
8188|34|rose
8188|59|green
8188|123|bitter
8188|404|clean
8188|415|cortex
8188|706|rhubarb
8189|33|floral
8189|34|rose
8189|44|sweet
8189|59|green
8189|72|berry
8189|81|fruity
8189|84|pear
8189|551|jasmin
8189|684|powdery
8190|59|green
8190|85|pineapple
8190|91|tropica
8190|498|galbanum
8190|814|tropical
8196|695|radish
8200|133|cabbage
8200|695|radish
8201|48|melon
8201|64|rum
8201|81|fruity
8201|85|pineapple
8201|86|plum
8201|142|cognac
8201|164|fruit
8201|249|wine
8202|59|green
8202|81|fruity
8202|460|ethereal
8204|14|cheese
8204|19|sour
8205|48|melon
8205|59|green
8205|81|fruity
8205|85|pineapple
8205|162|fresh
8205|292|apple skin
8205|632|natural
8205|848|waxy
8206|19|sour
8207|14|cheese
8207|213|pungent
8209|41|cinnamon
8209|44|sweet
8209|54|woody
8209|75|coconut
8209|229|spice
8209|850|weedy
8215|13|butter
8215|14|cheese
8215|59|green
8215|612|milk
8215|791|sweaty
8215|848|waxy
8219|17|oily
8219|44|sweet
8219|59|green
8219|147|coriander
8224|13|butter
8224|15|creamy
8224|44|sweet
8224|81|fruity
8224|223|sharp
8224|344|brown
8225|14|cheese
8225|17|oily
8225|18|fatty
8225|81|fruity
8225|562|lard
8227|14|cheese
8227|17|oily
8227|18|fatty
8227|81|fruity
8229|81|fruity
8230|13|butter
8230|14|cheese
8230|15|creamy
8230|39|caramel
8230|44|sweet
8230|98|nutty
8230|149|cream
8230|213|pungent
8231|37|balsam
8231|44|sweet
8231|45|vanilla
8231|119|balsamic
8231|199|oil
8231|497|fusel
8232|59|green
8232|199|oil
8232|472|fermented
8232|497|fusel
8232|610|mild
8233|531|herbal
8233|814|tropical
8234|7|tomato
8234|49|orange
8234|59|green
8234|69|apple
8234|213|pungent
8235|7|tomato
8235|49|orange
8235|59|green
8235|69|apple
8235|81|fruity
8235|89|strawberry
8235|164|fruit
8235|213|pungent
8236|14|cheese
8236|659|parmesan
8236|708|ricotta
8236|717|romano
8237|39|caramel
8237|59|green
8237|81|fruity
8237|245|warm
8237|531|herbal
8238|59|green
8239|66|mushroom
8240|59|green
8240|81|fruity
8240|94|plastic
8240|221|rubber
8240|460|ethereal
8241|4|horseradish
8241|5|vegetable
8241|13|butter
8241|59|green
8241|81|fruity
8241|123|bitter
8241|213|pungent
8241|814|tropical
8242|81|fruity
8242|107|fishy
8242|260|acetone
8242|675|phenolic
8244|159|fish
8244|165|garlic
8244|196|mustard
8244|200|onion
8244|213|pungent
8244|670|peppery
8246|19|sour
8246|44|sweet
8247|42|honey
8247|44|sweet
8247|85|pineapple
8247|140|cocoa
8247|162|fresh
8247|380|chamomile
8250|33|floral
8250|44|sweet
8250|484|foliage
8250|529|heliotrope
8250|614|mimosa
8250|669|peony
8252|59|green
8252|164|fruit
8254|33|floral
8254|37|balsam
8254|44|sweet
8254|81|fruity
8256|13|butter
8256|15|creamy
8256|33|floral
8256|36|anise
8256|37|balsam
8256|41|cinnamon
8256|44|sweet
8256|45|vanilla
8256|74|cherry
8256|79|jam
8256|96|almond
8256|229|spice
8256|706|rhubarb
8257|44|sweet
8257|81|fruity
8257|86|plum
8258|42|honey
8258|44|sweet
8258|98|nutty
8258|140|cocoa
8258|307|beany
8258|415|cortex
8258|630|narcissus
8258|695|radish
8263|23|carnation
8263|33|floral
8263|34|rose
8263|46|lemon
8263|832|verbena
8264|44|sweet
8264|59|green
8264|68|earthy
8264|610|mild
8266|27|hyacinth
8266|59|green
8266|162|fresh
8266|176|leaf
8266|179|lilac
8266|223|sharp
8267|27|hyacinth
8267|33|floral
8267|59|green
8268|33|floral
8268|37|balsam
8268|44|sweet
8270|21|spicy
8270|27|hyacinth
8270|37|balsam
8270|59|green
8270|179|lilac
8270|533|honeysuckle
8272|18|fatty
8272|34|rose
8272|41|cinnamon
8272|44|sweet
8272|119|balsamic
8272|622|musk
8275|269|alcoholic
8275|643|odorless
8275|836|very slight
8278|57|meaty
8278|95|sulfurous
8281|67|musty
8281|93|alcohol
8281|99|peanut
8281|213|pungent
8281|269|alcoholic
8281|472|fermented
8281|497|fusel
8282|57|meaty
8282|95|sulfurous
8282|200|onion
8282|499|gassy
8282|709|ripe
8282|785|strong
8283|54|woody
8283|67|musty
8283|93|alcohol
8283|123|bitter
8284|95|sulfurous
8284|165|garlic
8284|200|onion
8284|273|alliaceous
8284|711|roasted
8286|213|pungent
8286|215|rancid
8286|227|soy
8286|262|acidic
8286|381|cheesy
8286|842|vinegar
8288|44|sweet
8288|70|apricot
8288|81|fruity
8288|85|pineapple
8291|112|animal
8291|113|alkaline
8291|116|amine
8291|283|ammoniacal
8291|456|egg
8293|283|ammoniacal
8293|763|shrimp
8294|19|sour
8294|223|sharp
8294|258|acetic
8294|362|caramellic
8295|5|vegetable
8295|11|herbaceous
8295|18|fatty
8295|21|spicy
8295|33|floral
8295|39|caramel
8295|44|sweet
8295|50|citrus
8295|54|woody
8295|57|meaty
8295|59|green
8295|63|wine_like
8295|64|rum
8295|68|earthy
8295|81|fruity
8295|98|nutty
8295|156|ether
8295|223|sharp
8296|44|sweet
8296|64|rum
8296|262|acidic
8296|344|brown
8296|460|ethereal
8297|5|vegetable
8297|42|honey
8297|44|sweet
8297|59|green
8297|68|earthy
8297|90|tart
8297|149|cream
8297|156|ether
8297|164|fruit
8297|197|nut
8298|65|whiskey
8298|81|fruity
8298|156|ether
8298|213|pungent
8298|271|aldehydic
8298|460|ethereal
8299|621|mousy
8300|19|sour
8300|213|pungent
8300|223|sharp
8300|842|vinegar
8301|223|sharp
8301|842|vinegar
8302|69|apple
8302|84|pear
8302|226|solvent
8302|460|ethereal
8305|67|musty
8305|98|nutty
8305|835|very mild
8306|5|vegetable
8306|67|musty
8306|197|nut
8306|453|dry
8306|807|toasted
8307|323|bland
8308|74|cherry
8308|96|almond
8310|643|odorless
8313|196|mustard
8313|213|pungent
8314|165|garlic
8314|200|onion
8314|273|alliaceous
8320|282|ammonia
8320|823|unpleasant
8321|25|geranium
8321|34|rose
8321|59|green
8321|512|grassy
8321|531|herbal
8321|844|violet-leaf
8327|95|sulfurous
8327|460|ethereal
8342|39|caramel
8342|44|sweet
8342|75|coconut
8342|98|nutty
8342|157|fat
8342|164|fruit
8342|197|nut
8342|526|hay
8342|812|tonka
8348|41|cinnamon
8348|97|hazelnut
8349|3|cucumber
8349|18|fatty
8349|59|green
8349|92|watermelon
8350|3|cucumber
8350|18|fatty
8350|48|melon
8350|59|green
8350|84|pear
8350|222|seaweed
8355|59|green
8355|69|apple
8355|81|fruity
8355|84|pear
8355|558|kiwi
8355|814|tropical
8355|824|unripe banana
8367|17|oily
8367|44|sweet
8367|67|musty
8367|70|apricot
8367|71|banana
8367|81|fruity
8367|460|ethereal
8371|790|sulfury
8372|95|sulfurous
8372|434|dairy
8373|18|fatty
8373|57|meaty
8373|131|burnt
8374|57|meaty
8374|231|sulfur
8374|751|savory
8380|5|vegetable
8380|6|potato
8380|44|sweet
8380|95|sulfurous
8380|200|onion
8380|778|soup
8381|18|fatty
8381|155|ester
8382|5|vegetable
8382|6|potato
8382|95|sulfurous
8382|98|nutty
8382|165|garlic
8382|196|mustard
8382|200|onion
8392|21|spicy
8392|81|fruity
8392|245|warm
8392|551|jasmin
8393|18|fatty
8393|33|floral
8393|42|honey
8393|44|sweet
8393|81|fruity
8393|89|strawberry
8394|17|oily
8394|44|sweet
8394|75|coconut
8394|83|peach
8394|157|fat
8394|162|fresh
8394|350|buttery
8394|848|waxy
8395|15|creamy
8395|18|fatty
8395|70|apricot
8395|75|coconut
8395|81|fruity
8395|83|peach
8395|557|ketonic
8395|560|lactonic
8396|15|creamy
8396|17|oily
8396|44|sweet
8396|75|coconut
8396|83|peach
8396|350|buttery
8396|848|waxy
8397|18|fatty
8397|50|citrus
8397|59|green
8397|271|aldehydic
8397|453|dry
8397|512|grassy
8397|632|natural
8397|850|weedy
8398|44|sweet
8398|68|earthy
8398|162|fresh
8398|179|lilac
8398|289|anisic
8398|375|cayloxol
8398|630|narcissus
8398|669|peony
8401|33|floral
8401|50|citrus
8401|271|aldehydic
8401|514|greasy
8401|596|marine
8402|50|citrus
8402|162|fresh
8402|192|moss
8402|271|aldehydic
8402|277|amber
8402|418|coumarinic
8402|605|metallic
8402|816|tuberose
8402|848|waxy
8404|39|caramel
8404|44|sweet
8404|79|jam
8404|89|strawberry
8404|123|bitter
8404|359|candy
8404|417|cotton
8405|33|floral
8405|59|green
8405|162|fresh
8405|531|herbal
8405|551|jasmin
8405|848|waxy
8406|33|floral
8406|54|woody
8406|202|orris
8406|278|ambergris
8406|848|waxy
8407|33|floral
8407|35|violet
8407|54|woody
8407|81|fruity
8407|236|tea
8407|684|powdery
8409|31|lily
8409|33|floral
8409|44|sweet
8409|48|melon
8409|59|green
8409|814|tropical
8409|848|waxy
8410|17|oily
8410|33|floral
8410|59|green
8410|551|jasmin
8410|560|lactonic
8410|632|natural
8410|814|tropical
8411|37|balsam
8411|44|sweet
8411|54|woody
8411|79|jam
8411|88|raspberry
8411|478|fir
8417|19|sour
8417|123|bitter
8417|610|mild
8420|123|bitter
8425|123|bitter
8435|37|balsam
8435|98|nutty
8493|8|caraway
8493|21|spicy
8493|172|herb
8493|250|wood
8493|426|cumin
8493|531|herbal
8493|566|leather
8493|785|strong
8502|68|earthy
8502|95|sulfurous
8502|131|burnt
